Collection date,Site,Subsite,Species,Growth Stage,Replicate,Wet weight in canister,Dry weight in canstier,Canister weight,Wet Wt,Dry Wt,Water Wt,LFM,LFM_perc,Concern,Notes,Notes,
2021-06-29,Painted Cave,PC - Lower Loop,ADFA,,1,88.4,80.3,66.9,21.5,13.4,8.1,0.604477612,60.45,No,,,
2021-06-29,Painted Cave,PC - Lower Loop,ADFA,,2,89.3,81.1,67.7,21.6,13.4,8.2,0.611940299,61.19,No,,,
2021-06-29,Painted Cave,PC - Lower Loop,CEME,,1,83.3,77.1,67.7,15.6,9.4,6.2,0.659574468,65.96,No,,,
2021-06-29,Painted Cave,PC - Laurel Springs (LS),ADFA,,1,90.8,81.2,66.3,24.5,14.9,9.6,0.644295302,64.43,No,,,
2021-06-29,Painted Cave,PC - Laurel Springs (LS),ADFA,,2,92.3,82.2,67,25.3,15.2,10.1,0.664473684,66.45,No,,,
2021-06-29,Painted Cave,PC - Laurel Springs (LS),ADFA,,3,90.9,81.9,66.9,24,15,9,0.6,60,No,,,
2021-06-29,Painted Cave,PC - Laurel Springs (LS),ADFA,,4,88.7,80,66.7,22,13.3,8.7,0.654135338,65.41,No,,,
2021-07-12,Painted Cave,PC - Living Room,ADFA,,1,97.9,85,67.6,30.3,17.4,12.9,0.74137931,74.14,No,,,
2021-07-12,Painted Cave,PC - Living Room,ADFA,,2,94.1,83.5,67.4,26.7,16.1,10.6,0.658385093,65.84,No,,,
2021-07-12,Painted Cave,PC - Living Room,CEME,,1,114,95.2,68.1,45.9,27.1,18.8,0.693726937,69.37,No,,,
2021-07-12,Painted Cave,PC - Living Room,CEME,,2,107.3,91.2,67.9,39.4,23.3,16.1,0.690987124,69.1,No,,,
2021-07-12,Painted Cave,PC - Lower Loop,ADFA,,1,100.1,88,66.9,33.2,21.1,12.1,0.573459716,57.35,No,,,
2021-07-12,Painted Cave,PC - Lower Loop,ADFA,,2,97.5,86.5,67.7,29.8,18.8,11,0.585106383,58.51,No,,,
2021-07-12,Painted Cave,PC - Lower Loop,CEME,,1,107.9,93.5,67.7,40.2,25.8,14.4,0.558139535,55.81,No,,,
2021-07-12,Painted Cave,PC - Laurel Springs (LS),ADFA,,1,96,84.2,66.3,29.7,17.9,11.8,0.659217877,65.92,No,,,
2021-07-12,Painted Cave,PC - Laurel Springs (LS),ADFA,,2,94.7,83.8,67.1,27.6,16.7,10.9,0.652694611,65.27,No,,,
2021-07-12,Painted Cave,PC - Laurel Springs (LS),ADFA,,3,105.5,91.1,66.9,38.6,24.2,14.4,0.595041322,59.5,No,,,
2021-07-12,Painted Cave,PC - Laurel Springs (LS),ADFA,,4,102.1,88.7,66.7,35.4,22,13.4,0.609090909,60.91,No,,,
2021-08-09,Painted Cave,PC - Living Room,ADFA,,1,100.9,88.3,67.6,33.3,20.7,12.6,0.608695652,60.87,No,,,
2021-08-09,Painted Cave,PC - Living Room,ADFA,,2,97.6,86.7,67.4,30.2,19.3,10.9,0.564766839,56.48,No,,,
2021-08-09,Painted Cave,PC - Living Room,CEME,,1,99.9,88.1,68.1,31.8,20,11.8,0.59,59,No,,,
2021-08-09,Painted Cave,PC - Living Room,CEME,,2,105.8,91,67.9,37.9,23.1,14.8,0.640692641,64.07,No,,,
2021-08-09,Painted Cave,PC - Lower Loop,ADFA,,1,93.4,88.3,66.9,26.5,21.4,5.1,0.238317757,23.83,Yes,,,
2021-08-09,Painted Cave,PC - Lower Loop,ADFA,,2,102.7,90.5,67.7,35,22.8,12.2,0.535087719,53.51,No,,,
2021-08-09,Painted Cave,PC - Lower Loop,CEME,,1,98.3,87.9,67.7,30.6,20.2,10.4,0.514851485,51.49,No,,,
2021-08-09,Painted Cave,PC - Laurel Springs (LS),ADFA,,1,96.1,85.7,66.3,29.8,19.4,10.4,0.536082474,53.61,No,,,
2021-08-09,Painted Cave,PC - Laurel Springs (LS),ADFA,,2,101.5,89.2,67.1,34.4,22.1,12.3,0.556561086,55.66,No,,,
2021-08-09,Painted Cave,PC - Laurel Springs (LS),ADFA,,3,96.7,86,66.8,29.9,19.2,10.7,0.557291667,55.73,Yes,,,
2021-08-09,Painted Cave,PC - Laurel Springs (LS),ADFA,,4,93.2,84,66.7,26.5,17.3,9.2,0.531791908,53.18,No,,,
2021-10-11,Painted Cave,PC - Living Room,ADFA,,1,108.7,92.8,67.6,41.1,25.2,15.9,0.630952381,63.1,No,,,
2021-10-11,Painted Cave,PC - Living Room,ADFA,,2,100.2,87.9,67.5,32.7,20.4,12.3,0.602941176,60.29,No,,,
2021-10-11,Painted Cave,PC - Living Room,CEME,,1,117.3,96.8,68,49.3,28.8,20.5,0.711805556,71.18,No,,,
2021-10-11,Painted Cave,PC - Living Room,CEME,,2,109.7,92.1,67.9,41.8,24.2,17.6,0.727272727,72.73,No,,,
2021-10-11,Painted Cave,PC - Lower Loop,ADFA,,1,92.1,82.8,66.9,25.2,15.9,9.3,0.58490566,58.49,No,,,
2021-10-11,Painted Cave,PC - Lower Loop,ADFA,,2,101,88.9,67.7,33.3,21.2,12.1,0.570754717,57.08,No,,,
2021-10-11,Painted Cave,PC - Lower Loop,CEME,,1,114.3,94.5,67.7,46.6,26.8,19.8,0.73880597,73.88,No,,,
2021-10-11,Painted Cave,PC - Laurel Springs (LS),ADFA,,1,97.8,86,66.3,31.5,19.7,11.8,0.598984772,59.9,No,,,
2021-10-11,Painted Cave,PC - Laurel Springs (LS),ADFA,,2,98.1,86.6,67,31.1,19.6,11.5,0.586734694,58.67,No,,,
2021-10-11,Painted Cave,PC - Laurel Springs (LS),ADFA,,3,104.8,90.6,66.9,37.9,23.7,14.2,0.599156118,59.92,No,,,
2021-10-11,Painted Cave,PC - Laurel Springs (LS),ADFA,,4,100.2,87.7,66.6,33.6,21.1,12.5,0.592417062,59.24,No,,,
2021-11-15,Painted Cave,PC - Living Room,ADFA,,1,111.4,95.7,67.6,43.8,28.1,15.7,0.558718861,55.87,No,,,
2021-11-15,Painted Cave,PC - Living Room,ADFA,,2,104,89.6,67.5,36.5,22.1,14.4,0.65158371,65.16,No,,,
2021-11-15,Painted Cave,PC - Living Room,CEME,,1,98.5,86.1,68.1,30.4,18,12.4,0.688888889,68.89,No,,,
2021-11-15,Painted Cave,PC - Living Room,CEME,,2,98.2,87.2,67.9,30.3,19.3,11,0.569948187,56.99,No,,,
2021-11-15,Painted Cave,PC - Lower Loop,ADFA,,1,96.4,86.3,66.9,29.5,19.4,10.1,0.520618557,52.06,No,,,
2021-11-15,Painted Cave,PC - Lower Loop,ADFA,,2,107,92.4,67.7,39.3,24.7,14.6,0.591093117,59.11,No,,,
2021-11-15,Painted Cave,PC - Lower Loop,CEME,,1,103.1,88.9,67.7,35.4,21.2,14.2,0.669811321,66.98,No,,,
2021-11-15,Painted Cave,PC - Laurel Springs (LS),ADFA,,1,101,87.8,66.3,34.7,21.5,13.2,0.613953488,61.4,No,,,
2021-11-15,Painted Cave,PC - Laurel Springs (LS),ADFA,,2,99.2,86.4,67.1,32.1,19.3,12.8,0.663212435,66.32,No,,,
2021-11-15,Painted Cave,PC - Laurel Springs (LS),ADFA,,3,100.3,87,66.9,33.4,20.1,13.3,0.661691542,66.17,No,,,
2021-11-15,Painted Cave,PC - Laurel Springs (LS),ADFA,,4,100.7,87.3,66.7,34,20.6,13.4,0.650485437,65.05,No,,,
2022-01-07,Painted Cave,PC - Living Room,ADFA,,1,92.4,81.4,65.4,27,16,11,0.6875,68.75,No,,,
2022-01-07,Painted Cave,PC - Living Room,ADFA,,2,90.9,80.7,66,24.9,14.7,10.2,0.693877551,69.39,No,,,
2022-01-07,Painted Cave,PC - Living Room,CEME,,1,84,75.6,65.1,18.9,10.5,8.4,0.8,80,No,,,
2022-01-07,Painted Cave,PC - Living Room,CEME,,2,81.2,74.9,67.1,14.1,7.8,6.3,0.807692308,80.77,No,,,
2022-01-07,Painted Cave,PC - Lower Loop,ADFA,,1,88.3,78.6,66.5,21.8,12.1,9.7,0.801652893,80.17,No,,,
2022-01-07,Painted Cave,PC - Lower Loop,ADFA,,2,86,78,66.1,19.9,11.9,8,0.672268908,67.23,No,,,
2022-01-07,Painted Cave,PC - Lower Loop,CEME,,1,90.3,78,66.6,23.7,11.4,12.3,1.078947368,107.89,No,,,
2022-01-07,Painted Cave,PC - Laurel Springs (LS),ADFA,,1,87.2,74.7,67.2,20,7.5,12.5,1.666666667,166.67,No,,,
2022-01-07,Painted Cave,PC - Laurel Springs (LS),ADFA,,2,90.4,79.4,67.1,23.3,12.3,11,0.894308943,89.43,No,,,
2022-01-07,Painted Cave,PC - Laurel Springs (LS),ADFA,,3,89.1,78.7,66.6,22.5,12.1,10.4,0.859504132,85.95,No,,,
2022-01-07,Painted Cave,PC - Laurel Springs (LS),ADFA,,4,85,73.7,63.2,21.8,10.5,11.3,1.076190476,107.62,No,,,
2022-02-15,Painted Cave,PC - Living Room,ADFA,,1,124.3,95.9,67.6,56.7,28.3,28.4,1.003533569,100.35,No,,,
2022-02-15,Painted Cave,PC - Living Room,ADFA,,2,110.2,90.5,67.5,42.7,23,19.7,0.856521739,85.65,No,,,
2022-02-15,Painted Cave,PC - Living Room,CEME,,1,101,82.8,68.1,32.9,14.7,18.2,1.238095238,123.81,No,,,
2022-02-15,Painted Cave,PC - Living Room,CEME,,2,101.2,82.7,67.9,33.3,14.8,18.5,1.25,125,No,,,
2022-02-15,Painted Cave,PC - Lower Loop,ADFA,,3,106.5,86.7,66.9,39.6,19.8,19.8,1,100,No,,,
2022-02-15,Painted Cave,PC - Lower Loop,ADFA,,4,107.3,88.4,67.8,39.5,20.6,18.9,0.917475728,91.75,No,,,
2022-02-15,Painted Cave,PC - Lower Loop,CEME,,3,110,85.6,67.7,42.3,17.9,24.4,1.363128492,136.31,No,,,
2022-02-15,Painted Cave,PC - Above LS,ADFA,,1,115.1,91.5,66.4,48.7,25.1,23.6,0.940239044,94.02,No,,,
2022-02-15,Painted Cave,PC - Laurel Springs (LS),ADFA,,1,107.8,87.9,67.1,40.7,20.8,19.9,0.956730769,95.67,No,,,
2022-02-15,Painted Cave,PC - Laurel Springs (LS),ADFA,,2,110.8,89,67,43.8,22,21.8,0.990909091,99.09,No,,,
2022-02-15,Painted Cave,PC - Laurel Springs (LS),ADFA,,3,114.6,90.7,66.7,47.9,24,23.9,0.995833333,99.58,No,,,
2022-03-01,Painted Cave,PC - Living Room,ADFA,,1,121.9,93.9,67.7,54.2,26.2,28,1.06870229,106.87,No,,,
2022-03-01,Painted Cave,PC - Living Room,ADFA,,2,105.1,85.5,66.9,38.2,18.6,19.6,1.053763441,105.38,No,,,
2022-03-01,Painted Cave,PC - Living Room,CEME,,1,123.1,93,68.1,55,24.9,30.1,1.208835341,120.88,No,,,
2022-03-01,Painted Cave,PC - Living Room,CEME,,2,118.2,92,67.9,50.3,24.1,26.2,1.087136929,108.71,No,,,
2022-03-01,Painted Cave,PC - Lower Loop,ADFA,,3,104.4,85.5,66.9,37.5,18.6,18.9,1.016129032,101.61,No,,,
2022-03-01,Painted Cave,PC - Lower Loop,ADFA,,4,115,92.6,67.7,47.3,24.9,22.4,0.899598394,89.96,No,,,
2022-03-01,Painted Cave,PC - Lower Loop,CEME,,3,121.7,92.2,67.7,54,24.5,29.5,1.204081633,120.41,No,,,
2022-03-01,Painted Cave,PC - Above LS,ADFA,,1,120.2,94.2,66.3,53.9,27.9,26,0.931899642,93.19,No,,,
2022-03-01,Painted Cave,PC - Laurel Springs (LS),ADFA,,1,115.7,92.1,67,48.7,25.1,23.6,0.940239044,94.02,No,,,
2022-03-01,Painted Cave,PC - Laurel Springs (LS),ADFA,,2,116.8,91.8,67,49.8,24.8,25,1.008064516,100.81,No,,,
2022-03-01,Painted Cave,PC - Laurel Springs (LS),ADFA,,3,111.7,89.9,66.6,45.1,23.3,21.8,0.935622318,93.56,No,,,
2022-03-18,Painted Cave,PC - Living Room,ADFA,,1,101.8,79.2,67.7,22.6,11.5,11.1,0.965217391,96.52,Yes - missing cap?,24.2,55,43.5
2022-03-18,Painted Cave,PC - Living Room,ADFA,,2,111.9,83.6,67.6,28.3,16,12.3,0.76875,76.88,Yes - missing cap?,24.2,59.4,43.4
2022-03-18,Painted Cave,PC - Living Room,CEME,,1,108.2,79.9,68.2,28.3,11.7,16.6,1.418803419,141.88,Yes - missing cap?,24.4,55.5,43.8
2022-03-18,Painted Cave,PC - Living Room,CEME,,2,88.4,74.2,68,14.2,6.2,8,1.290322581,129.03,Yes - missing cap?,24.3,49.9,43.7
2022-03-18,Painted Cave,PC - Lower Loop,ADFA,,3,97.7,77.3,66.9,20.4,10.4,10,0.961538462,96.15,Yes - missing cap?,23.9,53.4,43
2022-03-18,Painted Cave,PC - Lower Loop,ADFA,,4,89.2,75.3,67.7,13.9,7.6,6.3,0.828947368,82.89,Yes - missing cap?,24.2,51.1,43.5
2022-03-18,Painted Cave,PC - Lower Loop,CEME,,3,90.4,74.5,67.7,15.9,6.8,9.1,1.338235294,133.82,Yes - missing cap?,24,50.5,43.7
2022-03-18,Painted Cave,PC - Above LS,ADFA,,1,96,76.4,66.3,19.6,10.1,9.5,0.940594059,94.06,Yes - missing cap?,23.6,52.8,42.7
2022-03-18,Painted Cave,PC - Laurel Springs (LS),ADFA,,1,96.5,77.4,67.1,19.1,10.3,8.8,0.854368932,85.44,Yes - missing cap?,24,53.4,43.1
2022-03-18,Painted Cave,PC - Laurel Springs (LS),ADFA,,2,99.4,78.3,66.9,21.1,11.4,9.7,0.850877193,85.09,Yes - missing cap?,23.9,54.4,43
2022-03-18,Painted Cave,PC - Laurel Springs (LS),ADFA,,3,101.6,78.7,66.7,22.9,12,10.9,0.908333333,90.83,Yes - missing cap?,23.8,54.9,42.9
2022-03-29,Painted Cave,PC - Living Room,ADFA,,1,100.4,85.5,67.7,32.7,17.8,14.9,0.837078652,83.71,No,,,
2022-03-29,Painted Cave,PC - Living Room,ADFA,,2,106.5,89.8,67.6,38.9,22.2,16.7,0.752252252,75.23,No,,,
2022-03-29,Painted Cave,PC - Living Room,CEME,,1,86,76.7,68.2,17.8,8.5,9.3,1.094117647,109.41,No,,,
2022-03-29,Painted Cave,PC - Living Room,CEME,,2,106.6,86.5,68,38.6,18.5,20.1,1.086486486,108.65,No,,,
2022-03-29,Painted Cave,PC - Lower Loop,ADFA,,3,100.6,85.4,66.9,33.7,18.5,15.2,0.821621622,82.16,No,,,
2022-03-29,Painted Cave,PC - Lower Loop,ADFA,,4,93.8,82.5,67.7,26.1,14.8,11.3,0.763513514,76.35,No,,,
2022-03-29,Painted Cave,PC - Lower Loop,CEME,,3,111.7,88.1,67.7,44,20.4,23.6,1.156862745,115.69,No,,,
2022-03-29,Painted Cave,PC - Above LS,ADFA,,1,100.8,85.1,66.3,34.5,18.8,15.7,0.835106383,83.51,No,,,
2022-03-29,Painted Cave,PC - Laurel Springs (LS),ADFA,,1,103.5,86.5,67.1,36.4,19.4,17,0.87628866,87.63,No,,,
2022-03-29,Painted Cave,PC - Laurel Springs (LS),ADFA,,2,103.1,87.1,66.9,36.2,20.2,16,0.792079208,79.21,No,,,
2022-03-29,Painted Cave,PC - Laurel Springs (LS),ADFA,,3,109.9,89.5,66.7,43.2,22.8,20.4,0.894736842,89.47,No,,,
2022-04-11,Painted Cave,PC - Living Room,ADFA,,1,95.2,82.7,67.7,27.5,15,12.5,0.833333333,83.33,No,,,
2022-04-11,Painted Cave,PC - Living Room,ADFA,,2,97.3,85.5,67.6,29.7,17.9,11.8,0.659217877,65.92,No,,,
2022-04-11,Painted Cave,PC - Living Room,CEME,,1,99.6,82.8,68.3,31.3,14.5,16.8,1.15862069,115.86,No,,,
2022-04-11,Painted Cave,PC - Living Room,CEME,,2,99.1,83.2,68.1,31,15.1,15.9,1.052980132,105.3,No,,,
2022-04-11,Painted Cave,PC - Lower Loop,ADFA,,3,91.9,80.6,67,24.9,13.6,11.3,0.830882353,83.09,No,,,
2022-04-11,Painted Cave,PC - Lower Loop,ADFA,,4,102.3,87,68,34.3,19,15.3,0.805263158,80.53,No,,,
2022-04-11,Painted Cave,PC - Lower Loop,CEME,,3,108.1,87,67.9,40.2,19.1,21.1,1.104712042,110.47,No,,,
2022-04-11,Painted Cave,PC - Above LS,ADFA,,1,93.4,81.4,66.4,27,15,12,0.8,80,No,,,
2022-04-11,Painted Cave,PC - Laurel Springs (LS),ADFA,,1,102.6,85.8,67,35.6,18.8,16.8,0.893617021,89.36,No,,,
2022-04-11,Painted Cave,PC - Laurel Springs (LS),ADFA,,2,91.7,80.4,66.9,24.8,13.5,11.3,0.837037037,83.7,No,,,
2022-04-11,Painted Cave,PC - Laurel Springs (LS),ADFA,,3,95.2,82,66,29.2,16,13.2,0.825,82.5,No,,,
2022-04-26,Painted Cave,PC - Living Room,ADFA,,1,92.9,81,68,24.9,13,11.9,0.915384615,91.54,No,,,
2022-04-26,Painted Cave,PC - Living Room,ADFA,,2,93.2,82,68,25.2,14,11.2,0.8,80,No,,,
2022-04-26,Painted Cave,PC - Living Room,CEME,,1,105.6,86,68,37.6,18,19.6,1.088888889,108.89,No,,,
2022-04-26,Painted Cave,PC - Living Room,CEME,,2,106.5,87,68,38.5,19,19.5,1.026315789,102.63,No,,,
2022-04-26,Painted Cave,PC - Lower Loop,ADFA,,3,91.9,82,67,24.9,15,9.9,0.66,66,No,,,
2022-04-26,Painted Cave,PC - Lower Loop,ADFA,,4,96,84,68,28,16,12,0.75,75,No,,,
2022-04-26,Painted Cave,PC - Lower Loop,CEME,,3,96.6,81,68,28.6,13,15.6,1.2,120,No,,,
2022-04-26,Painted Cave,PC - Above LS,ADFA,,1,90.1,79,66,24.1,13,11.1,0.853846154,85.38,No,,,
2022-04-26,Painted Cave,PC - Laurel Springs (LS),ADFA,,1,95.2,83,67,28.2,16,12.2,0.7625,76.25,No,,,
2022-04-26,Painted Cave,PC - Laurel Springs (LS),ADFA,,2,91.9,81,66,25.9,15,10.9,0.726666667,72.67,No,,,
2022-04-26,Painted Cave,PC - Laurel Springs (LS),ADFA,,3,97,82,66,31,16,15,0.9375,93.75,No,,,
2022-05-10,Painted Cave,PC - Living Room,ADFA,,1,112.1,92.1,67.6,44.5,24.5,20,0.816326531,81.63,No,,,
2022-05-10,Painted Cave,PC - Living Room,ADFA,,2,106.7,89.7,67.5,39.2,22.2,17,0.765765766,76.58,No,,,
2022-05-10,Painted Cave,PC - Living Room,CEME,,1,104.9,86.5,68.1,36.8,18.4,18.4,1,100,No,,,
2022-05-10,Painted Cave,PC - Living Room,CEME,,2,112.1,89.5,67.9,44.2,21.6,22.6,1.046296296,104.63,No,,,
2022-05-10,Painted Cave,PC - Lower Loop,ADFA,,3,105.3,89.1,67,38.3,22.1,16.2,0.733031674,73.3,No,,,
2022-05-10,Painted Cave,PC - Lower Loop,ADFA,,4,108.7,90.9,67.7,41,23.2,17.8,0.767241379,76.72,No,,,
2022-05-10,Painted Cave,PC - Lower Loop,CEME,,3,115.1,92.3,67.7,47.4,24.6,22.8,0.926829268,92.68,No,,,
2022-05-10,Painted Cave,PC - Above LS,ADFA,,1,121.8,96.5,66.3,55.5,30.2,25.3,0.837748344,83.77,No,,,
2022-05-10,Painted Cave,PC - Laurel Springs (LS),ADFA,,1,116.2,93.5,67.1,49.1,26.4,22.7,0.859848485,85.98,No,,,
2022-05-10,Painted Cave,PC - Laurel Springs (LS),ADFA,,2,121.8,96.4,66.1,55.7,30.3,25.4,0.838283828,83.83,No,,,
2022-05-10,Painted Cave,PC - Laurel Springs (LS),ADFA,,3,117.8,95.1,66.7,51.1,28.4,22.7,0.799295775,79.93,No,,,
2022-05-24,Painted Cave,PC - Living Room,ADFA,,1,110.2,91.9,67.6,42.6,24.3,18.3,0.75308642,75.31,No,,,
2022-05-24,Painted Cave,PC - Living Room,ADFA,,2,91.9,81.7,67.6,24.3,14.1,10.2,0.723404255,72.34,No,,,
2022-05-24,Painted Cave,PC - Living Room,CEME,,1,91.1,79.8,68.1,23,11.7,11.3,0.965811966,96.58,No,,,
2022-05-24,Painted Cave,PC - Living Room,CEME,,2,111.9,90.2,67.9,44,22.3,21.7,0.97309417,97.31,No,,,
2022-05-24,Painted Cave,PC - Lower Loop,ADFA,,3,94,82.9,66.9,27.1,16,11.1,0.69375,69.38,No,,,
2022-05-24,Painted Cave,PC - Lower Loop,ADFA,,4,103.6,88.7,67.7,35.9,21,14.9,0.70952381,70.95,No,,,
2022-05-24,Painted Cave,PC - Lower Loop,CEME,,3,116,93.1,67.8,48.2,25.3,22.9,0.90513834,90.51,No,,,
2022-05-24,Painted Cave,PC - Above LS,ADFA,,1,97.8,84,66.4,31.4,17.6,13.8,0.784090909,78.41,No,,,
2022-05-24,Painted Cave,PC - Laurel Springs (LS),ADFA,,1,112.1,92,67.1,45,24.9,20.1,0.807228916,80.72,No,,,
2022-05-24,Painted Cave,PC - Laurel Springs (LS),ADFA,,2,89.1,78.7,66.9,22.2,11.8,10.4,0.881355932,88.13,No,,,
2022-05-24,Painted Cave,PC - Laurel Springs (LS),ADFA,,3,92.5,81.4,66.7,25.8,14.7,11.1,0.755102041,75.51,No,,,
2022-06-07,Painted Cave,PC - Living Room,ADFA,,1,93.2,81.6,67.6,25.6,14,11.6,0.828571429,82.86,No,,,
2022-06-07,Painted Cave,PC - Living Room,ADFA,,2,115.8,96.6,67.5,48.3,29.1,19.2,0.659793814,65.98,No,,,
2022-06-07,Painted Cave,PC - Living Room,CEME,,1,111.6,91.7,68.1,43.5,23.6,19.9,0.843220339,84.32,No,,,
2022-06-07,Painted Cave,PC - Living Room,CEME,,2,97.2,82.8,67.9,29.3,14.9,14.4,0.966442953,96.64,No,,,
2022-06-07,Painted Cave,PC - Lower Loop,ADFA,,3,96.6,85.2,66.8,29.8,18.4,11.4,0.619565217,61.96,No,,,
2022-06-07,Painted Cave,PC - Lower Loop,ADFA,,4,101.2,88,67.7,33.5,20.3,13.2,0.650246305,65.02,No,,,
2022-06-07,Painted Cave,PC - Lower Loop,CEME,,3,115.5,95,67.7,47.8,27.3,20.5,0.750915751,75.09,No,,,
2022-06-07,Painted Cave,PC - Above LS,ADFA,,1,95.8,83.7,66.3,29.5,17.4,12.1,0.695402299,69.54,No,,,
2022-06-07,Painted Cave,PC - Laurel Springs (LS),ADFA,,1,117.3,96.2,67,50.3,29.2,21.1,0.72260274,72.26,No,,,
2022-06-07,Painted Cave,PC - Laurel Springs (LS),ADFA,,2,98.7,85,66.8,31.9,18.2,13.7,0.752747253,75.27,No,,,
2022-06-07,Painted Cave,PC - Laurel Springs (LS),ADFA,,3,94.5,83.4,66.7,27.8,16.7,11.1,0.664670659,66.47,No,,,
2022-06-21,Painted Cave,PC - Living Room,ADFA,,1,94.2,82.5,67.6,26.6,14.9,11.7,0.785234899,78.52,,,,
2022-06-21,Painted Cave,PC - Living Room,ADFA,,2,97.5,85.9,67.5,30,18.4,11.6,0.630434783,63.04,,,,
2022-06-21,Painted Cave,PC - Living Room,CEME,,1,93.3,82.4,68.1,25.2,14.3,10.9,0.762237762,76.22,,,,
2022-06-21,Painted Cave,PC - Living Room,CEME,,2,94.6,82.2,67.9,26.7,14.3,12.4,0.867132867,86.71,,,,
2022-06-21,Painted Cave,PC - Lower Loop,ADFA,,3,94.8,84.2,70,24.8,14.2,10.6,0.746478873,74.65,,,,
2022-06-21,Painted Cave,PC - Lower Loop,ADFA,,4,95.9,85.1,67.8,28.1,17.3,10.8,0.624277457,62.43,,,,
2022-06-21,Painted Cave,PC - Lower Loop,CEME,,3,96,83.9,67.7,28.3,16.2,12.1,0.74691358,74.69,,,,
2022-06-21,Painted Cave,PC - Above LS,ADFA,,1,107.1,90.3,66.4,40.7,23.9,16.8,0.70292887,70.29,,,,
2022-06-21,Painted Cave,PC - Laurel Springs (LS),ADFA,,1,97.9,84.9,67.1,30.8,17.8,13,0.730337079,73.03,,,,
2022-06-21,Painted Cave,PC - Laurel Springs (LS),ADFA,,2,94.5,83.6,66.9,27.6,16.7,10.9,0.652694611,65.27,,,,
2022-06-21,Painted Cave,PC - Laurel Springs (LS),ADFA,,3,99.2,86.8,66.7,32.5,20.1,12.4,0.616915423,61.69,,,,
2022-07-05,Painted Cave,PC - Living Room,ADFA,,1,98.9,86.4,67.6,31.3,18.8,12.5,0.664893617,66.49,,,,
2022-07-05,Painted Cave,PC - Living Room,ADFA,,2,99.4,87.5,67.5,31.9,20,11.9,0.595,59.5,yes?,,,
2022-07-05,Painted Cave,PC - Living Room,CEME,,1,92,82.3,68.1,23.9,14.2,9.7,0.683098592,68.31,,,,
2022-07-05,Painted Cave,PC - Living Room,CEME,,2,92.4,82,67.9,24.5,14.1,10.4,0.737588652,72.76,,,,
2022-07-05,Painted Cave,PC - Lower Loop,ADFA,,3,96.7,86,67,29.7,19,10.7,0.563157895,56.32,yes?,,,
2022-07-05,Painted Cave,PC - Lower Loop,ADFA,,4,94.9,84.7,67.8,27.1,16.9,10.2,0.603550296,60.36,,,,
2022-07-05,Painted Cave,PC - Lower Loop,CEME,,3,94.7,84.3,67.7,27,16.6,10.4,0.626506024,62.65,,,,
2022-07-05,Painted Cave,PC - Above LS,ADFA,,1,92.9,82.4,66.3,26.6,16.1,10.5,0.652173913,65.22,,,,
2022-07-05,Painted Cave,PC - Laurel Springs (LS),ADFA,,1,97.7,85.7,67.1,30.6,18.6,12,0.64516129,64.52,,,,
2022-07-05,Painted Cave,PC - Laurel Springs (LS),ADFA,,2,91.2,82.2,66.9,24.3,15.3,9,0.588235294,58.82,yes,,,
2022-07-05,Painted Cave,PC - Laurel Springs (LS),ADFA,,3,89.7,80.9,66.7,23,14.2,8.8,0.61971831,61.97,,,,
2022-07-19,Painted Cave,PC - Living Room,ADFA,,1,92.6,83.6,67.6,25,16,9,0.5625,56.25,,,,
2022-07-19,Painted Cave,PC - Living Room,ADFA,,2,99.9,87.7,67.6,32.3,20.1,12.2,0.606965174,60.7,,,,
2022-07-19,Painted Cave,PC - Living Room,CEME,,1,99.8,87.4,68.2,31.6,19.2,12.4,0.645833333,64.58,,,,
2022-07-19,Painted Cave,PC - Living Room,CEME,,2,98.3,86.8,67.9,30.4,18.9,11.5,0.608465608,60.85,,,,
2022-07-19,Painted Cave,PC - Lower Loop,ADFA,,3,92,82.6,66.9,25.1,15.7,9.4,0.598726115,59.87,,,,
2022-07-19,Painted Cave,PC - Lower Loop,ADFA,,4,92,83.4,67.8,24.2,15.6,8.6,0.551282051,55.13,,,,
2022-07-19,Painted Cave,PC - Lower Loop,CEME,,3,98.5,87.4,67.7,30.8,19.7,11.1,0.563451777,56.35,,,,
2022-07-19,Painted Cave,PC - Above LS,ADFA,,1,93,83.1,66.3,26.7,16.8,9.9,0.589285714,58.93,,,,
2022-07-19,Painted Cave,PC - Laurel Springs (LS),ADFA,,1,99.9,87.8,67.1,32.8,20.7,12.1,0.584541063,58.45,,,,
2022-07-19,Painted Cave,PC - Laurel Springs (LS),ADFA,,2,97.3,86.7,67,30.3,19.7,10.6,0.538071066,53.81,,,,
2022-07-19,Painted Cave,PC - Laurel Springs (LS),ADFA,,3,92.5,83.1,66.7,25.8,16.4,9.4,0.573170732,57.32,,,,
2022-08-02,Painted Cave,PC - Living Room,ADFA,,1,110,93.9,67.7,42.3,26.2,16.1,0.614503817,61.45,,,,
2022-08-02,Painted Cave,PC - Living Room,ADFA,,2,106.1,91.4,67.5,38.6,23.9,14.7,0.615062762,61.51,,,,
2022-08-02,Painted Cave,PC - Living Room,CEME,,1,107,92.6,68.2,38.8,24.4,14.4,0.590163934,59.02,,,,
2022-08-02,Painted Cave,PC - Living Room,CEME,,2,109.2,94.2,67.9,41.3,26.3,15,0.570342205,57.03,,,,
