Collection date,Site,Subsite,Species,Growth Stage,Replicate,Wet weight in canister,Dry weight in canstier,Canister weight,Wet Wt,Dry Wt,Water Wt,LFM,Concern
2017-08-15,St Mary's,,ADFA,,Sample #1,97.7,86.1,68.3,29.4,17.8,11.6,0.65169,
2017-08-15,St Mary's,,ADFA,,Sample #2,117.3,98.1,68.7,48.6,29.4,19.2,0.65306,
2017-08-15,St Mary's,,CEME,,Sample #1,105.5,91.6,67.2,38.3,24.4,13.9,0.56967,
2017-08-15,St Mary's,,CEME,,Sample #2,101.9,89.6,67.7,34.2,21.9,12.3,0.56164,
2017-08-15,St Mary's,,CEME,,Sample #3,125.8,104.1,66.6,59.2,37.5,21.7,0.57867,
2017-08-15,St Mary's,,CEME,,Sample #4,133.6,109.6,66.7,66.9,42.9,24,0.55944,
2017-09-01,Painted Cave,,ADFA,,Sample #1,101.2,87.7,67.6,33.6,20.1,13.5,0.67164,
2017-09-01,Painted Cave,,ADFA,,Sample #2,102,88,66.1,35.9,21.9,14,0.63927,
2017-09-01,Painted Cave,,ADFA,,Sample #3,101.3,87.4,66.8,34.5,20.6,13.9,0.67476,
2017-09-01,Painted Cave,,ADFA,,Sample #4,104.4,89.7,66.9,37.5,22.8,14.7,0.64474,
2017-09-01,Painted Cave,,CEME,,Sample #1,121.6,102.2,67.7,53.9,34.5,19.4,0.56232,
2017-09-01,Painted Cave,,CEME,,Sample #2,101.7,88.9,67.4,34.3,21.5,12.8,0.59535,
2017-09-01,Painted Cave,,CEME,,Sample #3,107.2,92.3,66.5,40.7,25.8,14.9,0.57752,
2017-09-01,Painted Cave,,CEME,,Sample #4,120.4,100.8,67.1,53.3,33.7,19.6,0.5816,
2017-09-01,St Mary's,,ADFA,,Sample #1,101.6,89.4,68.4,33.2,21,12.2,0.58095,
2017-09-01,St Mary's,,CEME,,Sample #1,117.6,100,67.3,50.3,32.7,17.6,0.53823,
2017-09-01,St Mary's,,CEME,,Sample #2,112.1,97,67.8,44.3,29.2,15.1,0.51712,
2017-09-01,St Mary's,,CEME,,Sample #3,110.1,95.4,66.8,43.3,28.6,14.7,0.51399,
2017-09-01,St Mary's,,CEME,,Sample #4,112.2,95.8,66.9,45.3,28.9,16.4,0.56747,
2017-09-15,Painted Cave,,ADFA,,Sample #1,103.5,89.1,67.6,35.9,21.5,14.4,0.66977,
2017-09-15,Painted Cave,,ADFA,,Sample #2,105.4,89.9,66.1,39.3,23.8,15.5,0.65126,
2017-09-15,Painted Cave,,ADFA,,Sample #3,103.8,89.7,66.8,37,22.9,14.1,0.61572,
2017-09-15,Painted Cave,,ADFA,,Sample #4,98.4,86.1,67,31.4,19.1,12.3,0.64398,
2017-09-15,Painted Cave,,CEME,,Sample #1,102.7,90.1,67.6,35.1,22.5,12.6,0.56,
2017-09-15,Painted Cave,,CEME,,Sample #2,99.4,87.8,67.4,32,20.4,11.6,0.56863,
2017-09-15,Painted Cave,,CEME,,Sample #3,93.9,84.3,66.4,27.5,17.9,9.6,0.53631,
2017-09-15,Painted Cave,,CEME,,Sample #4,110.9,95.1,66.9,44,28.2,15.8,0.56028,
2017-09-15,St Mary's,,ADFA,,Sample #1,100.6,87.8,68.4,32.2,19.4,12.8,0.65979,
2017-09-15,St Mary's,,CEME,,Sample #1,114.2,97.1,67.4,46.8,29.7,17.1,0.57576,
2017-09-15,St Mary's,,CEME,,Sample #2,109.3,94.9,67.9,41.4,27,14.4,0.53333,
2017-09-15,St Mary's,,CEME,,Sample #3,100,88.2,66.8,33.2,21.4,11.8,0.5514,
2017-09-15,St Mary's,,CEME,,Sample #4,104.1,90.8,66.9,37.2,23.9,13.3,0.55649,
2017-10-02,Painted Cave,,ADFA,,Sample #1,111.1,94.4,67.6,43.5,26.8,16.7,0.62313,
2017-10-02,Painted Cave,,ADFA,,Sample #2,102.3,88.4,66.1,36.2,22.3,13.9,0.62332,
2017-10-02,Painted Cave,,ADFA,,Sample #3,105,90.9,66.8,38.2,24.1,14.1,0.58506,
2017-10-02,Painted Cave,,ADFA,,Sample #4,101.2,87.9,67.1,34.1,20.8,13.3,0.63942,
2017-10-02,Painted Cave,,CEME,,Sample #1,106.5,92.8,67.7,38.8,25.1,13.7,0.54582,
2017-10-02,Painted Cave,,CEME,,Sample #2,109.6,94.5,67.4,42.2,27.1,15.1,0.5572,
2017-10-02,Painted Cave,,CEME,,Sample #3,100.4,88.2,66.4,34,21.8,12.2,0.55963,
2017-10-02,Painted Cave,,CEME,,Sample #4,102,89.9,66.9,35.1,23,12.1,0.52609,
2017-10-02,St Mary's,,ADFA,,Sample #1,97.4,86.4,68.4,29,18,11,0.61111,
2017-10-02,St Mary's,,ADFA,,Sample #2,108.7,94.1,68.8,39.9,25.3,14.6,0.57708,
2017-10-02,St Mary's,,CEME,,Sample #1,108.2,94.1,67.3,40.9,26.8,14.1,0.52612,
2017-10-02,St Mary's,,CEME,,Sample #2,104.6,92.2,67.9,36.7,24.3,12.4,0.51029,
2017-10-02,St Mary's,,CEME,,Sample #3,123.3,104,66.7,56.6,37.3,19.3,0.51743,
2017-10-02,St Mary's,,CEME,,Sample #4,124.8,105.5,66.8,58,38.7,19.3,0.49871,
2017-10-16,Painted Cave,,ADFA,,Sample #1,102.5,89.6,67.6,34.9,22,12.9,0.58636,
2017-10-16,Painted Cave,,ADFA,,Sample #2,113.4,94.8,66.1,47.3,28.7,18.6,0.64808,
2017-10-16,Painted Cave,,ADFA,,Sample #3,103.8,89.8,66.8,37,23,14,0.6087,
2017-10-16,Painted Cave,,ADFA,,Sample #4,106.4,91.6,67,39.4,24.6,14.8,0.60163,
2017-10-16,Painted Cave,,CEME,,Sample #1,106,93,67.1,38.9,25.9,13,0.50193,
2017-10-16,Painted Cave,,CEME,,Sample #2,103,90.6,67.4,35.6,23.2,12.4,0.53448,
2017-10-16,Painted Cave,,CEME,,Sample #3,107,92.7,66.4,40.6,26.3,14.3,0.54373,
2017-10-16,Painted Cave,,CEME,,Sample #4,114,97.1,66.9,47.1,30.2,16.9,0.5596,
2017-10-16,St Mary's,,ADFA,,Sample #1,103.6,90.5,68.4,35.2,22.1,13.1,0.59276,
2017-10-16,St Mary's,,ADFA,,Sample #2,100.8,89.4,68.8,32,20.6,11.4,0.5534,
2017-10-16,St Mary's,,CEME,,Sample #1,109.8,96.4,67.3,42.5,29.1,13.4,0.46048,
2017-10-16,St Mary's,,CEME,,Sample #2,119.1,101.9,67.8,51.3,34.1,17.2,0.5044,
2017-10-16,St Mary's,,CEME,,Sample #3,120,102.4,66.8,53.2,35.6,17.6,0.49438,
2017-10-16,St Mary's,,CEME,,Sample #4,136.4,114,66.9,69.5,47.1,22.4,0.47558,
2017-11-01,Painted Cave,,ADFA,,Sample #1,103.5,89.6,67.6,35.9,22,13.9,0.63182,
2017-11-01,Painted Cave,,ADFA,,Sample #2,102.9,89,66.1,36.8,22.9,13.9,0.60699,
2017-11-01,Painted Cave,,ADFA,,Sample #3,99.7,87.3,66.8,32.9,20.5,12.4,0.60488,
2017-11-01,Painted Cave,,ADFA,,Sample #4,95,84.5,67.1,27.9,17.4,10.5,0.60345,
2017-11-01,Painted Cave,,CEME,,Sample #1,100.7,89.6,67.7,33,21.9,11.1,0.50685,
2017-11-01,Painted Cave,,CEME,,Sample #2,113.8,97.7,67.4,46.4,30.3,16.1,0.53135,
2017-11-01,Painted Cave,,CEME,,Sample #3,108.4,93.3,66.4,42,26.9,15.1,0.56134,
2017-11-01,Painted Cave,,CEME,,Sample #4,105.8,92.1,66.9,38.9,25.2,13.7,0.54365,
2017-12-01,St Mary's,,ADFA,,Sample #1,117.4,99.1,68.6,48.8,30.5,18.3,0.6,
2017-12-01,St Mary's,,ADFA,,Sample #2,108.8,93.6,68.7,40.1,24.9,15.2,0.61044,
2017-12-01,St Mary's,,CEME,,Sample #1,106,94.3,67.3,38.7,27,11.7,0.43333,Yes
2017-12-01,St Mary's,,CEME,,Sample #2,115.2,100.5,67.8,47.4,32.7,14.7,0.44954,Yes
2017-12-01,St Mary's,,CEME,,Sample #3,113.3,98.6,66.8,46.5,31.8,14.7,0.46226,
2017-12-01,St Mary's,,CEME,,Sample #4,115.8,100.3,66.8,49,33.5,15.5,0.46269,
2018-01-03,Painted Cave,,ADFA,,Sample #1,105.5,91.6,67.6,37.9,24,13.9,0.57917,
2018-01-03,Painted Cave,,ADFA,,Sample #2,104.1,90.4,66.2,37.9,24.2,13.7,0.56612,
2018-01-03,Painted Cave,,ADFA,,Sample #3,92.2,82.5,66.8,25.4,15.7,9.7,0.61783,
2018-01-03,Painted Cave,,ADFA,,Sample #4,99,87.5,67.1,31.9,20.4,11.5,0.56373,
2018-01-03,Painted Cave,,CEME,,Sample #1,105.5,93.2,67.8,37.7,25.4,12.3,0.48425,
2018-01-03,Painted Cave,,CEME,,Sample #2,102.7,91.4,67.5,35.2,23.9,11.3,0.4728,
2018-01-03,Painted Cave,,CEME,,Sample #3,108.3,94.2,66.5,41.8,27.7,14.1,0.50903,
2018-01-03,Painted Cave,,CEME,,Sample #4,112,97,67.1,44.9,29.9,15,0.50167,
2018-01-15,Painted Cave,,ADFA,,Sample #1,111.7,93.6,67.6,44.1,26,18.1,0.69615,
2018-01-15,Painted Cave,,ADFA,,Sample #2,109.9,92.4,66.2,43.7,26.2,17.5,0.66794,
2018-01-15,Painted Cave,,ADFA,,Sample #3,94.7,83.4,66.9,27.8,16.5,11.3,0.68485,
2018-01-15,Painted Cave,,ADFA,,Sample #4,97.7,85.2,67.1,30.6,18.1,12.5,0.69061,
2018-01-15,Painted Cave,,CEME,,Sample #1,109.8,89.3,67.6,42.2,21.7,20.5,0.9447,
2018-01-15,Painted Cave,,CEME,,Sample #2,109.7,89.9,67.5,42.2,22.4,19.8,0.88393,
2018-01-15,Painted Cave,,CEME,,Sample #3,120.8,94.7,66.5,54.3,28.2,26.1,0.92553,
2018-01-15,Painted Cave,,CEME,,Sample #4,112.9,90.7,67,45.9,23.7,22.2,0.93671,
2018-01-15,St Mary's,,ADFA,,Sample #1,99.9,88.2,68.9,31,19.3,11.7,0.60622,
2018-01-15,St Mary's,,ADFA,,Sample #2,101,88.4,68.7,32.3,19.7,12.6,0.63959,
2018-01-15,St Mary's,,CEME,,Sample #1,111.3,91.7,67.3,44,24.4,19.6,0.80328,
2018-01-15,St Mary's,,CEME,,Sample #2,110.2,91.2,67.9,42.3,23.3,19,0.81545,
2018-01-15,St Mary's,,CEME,,Sample #3,113.5,92.7,66.9,46.6,25.8,20.8,0.8062,
2018-01-15,St Mary's,,CEME,,Sample #4,124.4,99.9,66.9,57.5,33,24.5,0.74242,
2018-02-02,Painted Cave,,ADFA,,Sample #1,117.3,96.6,67.6,49.7,29,20.7,0.71379,
2018-02-02,Painted Cave,,ADFA,,Sample #2,119.3,96.9,66.2,53.1,30.7,22.4,0.72964,
2018-02-02,Painted Cave,,ADFA,,Sample #3,111.7,93.3,66.8,44.9,26.5,18.4,0.69434,
2018-02-02,Painted Cave,,ADFA,,Sample #4,108.5,91.3,67.1,41.4,24.2,17.2,0.71074,
2018-02-02,Painted Cave,,CEME,,Sample #1,123.7,95.7,67.6,56.1,28.1,28,0.99644,
2018-02-02,Painted Cave,,CEME,,Sample #2,117.1,92.7,67.4,49.7,25.3,24.4,0.96443,
2018-02-02,Painted Cave,,CEME,,Sample #3,112.8,89.5,66.5,46.3,23,23.3,1.01304,
2018-02-02,Painted Cave,,CEME,,Sample #4,109.4,88.1,67,42.4,21.1,21.3,1.00948,
2018-02-02,St Mary's,,ADFA,,Sample #1,107.9,91.7,68.5,39.4,23.2,16.2,0.69828,
2018-02-02,St Mary's,,ADFA,,Sample #2,113.1,95.4,68.7,44.4,26.7,17.7,0.66292,
2018-02-02,St Mary's,,CEME,,Sample #1,111.8,91,67.3,44.5,23.7,20.8,0.87764,
2018-02-02,St Mary's,,CEME,,Sample #2,121.2,95.6,67.9,53.3,27.7,25.6,0.92419,
2018-02-02,St Mary's,,CEME,,Sample #3,122.8,95.7,66.9,55.9,28.8,27.1,0.94097,
2018-02-02,St Mary's,,CEME,,Sample #4,130.2,101.5,66.9,63.3,34.6,28.7,0.82948,
2018-02-15,Painted Cave,,ADFA,,Sample #1,119.5,97.4,67.7,51.8,29.7,22.1,0.74411,
2018-02-15,Painted Cave,,ADFA,,Sample #2,113,93.5,66.2,46.8,27.3,19.5,0.71429,
2018-02-15,Painted Cave,,ADFA,,Sample #3,102.8,87.1,67.1,35.7,20,15.7,0.785,
2018-02-15,Painted Cave,,ADFA,,Sample #4,100.6,85.8,67.1,33.5,18.7,14.8,0.79144,
2018-02-15,Painted Cave,,CEME,,Sample #1,118,92.1,67.6,50.4,24.5,25.9,1.05714,
2018-02-15,Painted Cave,,CEME,,Sample #2,121.8,94.8,67.5,54.3,27.3,27,0.98901,
2018-02-15,Painted Cave,,CEME,,Sample #3,108,86.3,67.4,40.6,18.9,21.7,1.14815,
2018-02-15,Painted Cave,,CEME,,Sample #4,113.7,89.9,66.8,46.9,23.1,23.8,1.0303,
2018-04-16,Painted Cave,,ADFA,,Sample #1,123.2,92.8,67.7,55.5,25.1,30.4,1.21116,
2018-04-16,Painted Cave,,ADFA,,Sample #2,104.5,85.6,66.2,38.3,19.4,18.9,0.97423,
2018-04-16,Painted Cave,,ADFA,,Sample #3,112.9,90.1,66.8,46.1,23.3,22.8,0.97854,
2018-04-16,Painted Cave,,ADFA,,Sample #4,108.3,87.4,67.2,41.1,20.2,20.9,1.03465,
2018-04-16,Painted Cave,,CEME,,Sample #1,118.5,89.1,67.6,50.9,21.5,29.4,1.36744,
2018-04-16,Painted Cave,,CEME,,Sample #2,122,90.5,67.5,54.5,23,31.5,1.36957,
2018-04-16,Painted Cave,,CEME,,Sample #3,117.1,88.6,66.4,50.7,22.2,28.5,1.28378,
2018-04-16,Painted Cave,,CEME,,Sample #4,106.7,84.4,67,39.7,17.4,22.3,1.28161,
2018-05-15,Painted Cave,,ADFA,,Sample #1,105.2,86.9,67.6,37.6,19.3,18.3,0.94819,
2018-05-15,Painted Cave,,ADFA,,Sample #2,104.2,84.9,66.1,38.1,18.8,19.3,1.0266,
2018-05-15,Painted Cave,,ADFA,,Sample #3,107.4,86.7,66.7,40.7,20,20.7,1.035,
2018-05-15,Painted Cave,,ADFA,,Sample #4,117.3,92.2,67,50.3,25.2,25.1,0.99603,
2018-05-15,Painted Cave,,CEME,,Sample #1,103.9,88.4,67.5,36.4,20.9,15.5,0.74163,
2018-05-15,Painted Cave,,CEME,,Sample #2,117.4,90.5,67.5,49.9,23,26.9,1.16957,
2018-05-15,Painted Cave,,CEME,,Sample #3,115.7,89.1,66.4,49.3,22.7,26.6,1.17181,
2018-05-15,Painted Cave,,CEME,,Sample #4,107.8,86,67,40.8,19,21.8,1.14737,
2018-06-04,Painted Cave,,ADFA,,Sample #1,112.5,91.2,67.6,44.9,23.6,21.3,0.90254,
2018-06-04,Painted Cave,,ADFA,,Sample #2,115.2,93.5,66.1,49.1,27.4,21.7,0.79197,
2018-06-04,Painted Cave,,ADFA,,Sample #3,102.3,84.1,66.8,35.5,17.3,18.2,1.05202,
2018-06-04,Painted Cave,,ADFA,,Sample #4,101.2,83.5,67.1,34.1,16.4,17.7,1.07927,
2018-06-04,Painted Cave,,CEME,,Sample #1,117.4,92,67.6,49.8,24.4,25.4,1.04098,
2018-06-04,Painted Cave,,CEME,,Sample #2,120.3,92.5,67.5,52.8,25,27.8,1.112,
2018-06-04,Painted Cave,,CEME,,Sample #3,120,90.9,66.4,53.6,24.5,29.1,1.18776,
2018-06-04,Painted Cave,,CEME,,Sample #4,144.8,102.4,67,77.8,35.4,42.4,1.19774,
2018-06-04,St Mary's,,ADFA,,Sample #1,97.6,83.3,67.8,29.8,15.5,14.3,0.92258,
2018-06-04,St Mary's,,ADFA,,Sample #2,100.8,85.4,68.7,32.1,16.7,15.4,0.92216,
2018-06-04,St Mary's,,CEME,,Sample #1,94.7,80.9,67.3,27.4,13.6,13.8,1.01471,
2018-06-04,St Mary's,,CEME,,Sample #2,112.8,90.1,67.9,44.9,22.2,22.7,1.02252,
2018-06-04,St Mary's,,CEME,,Sample #3,101.6,83.9,66.9,34.7,17,17.7,1.04118,
2018-06-04,St Mary's,,CEME,,Sample #4,114.8,90.3,66.9,47.9,23.4,24.5,1.04701,
2018-06-18,Painted Cave,,ADFA,,Sample #1,102.2,86.8,67.6,34.6,19.2,15.4,0.80208,
2018-06-18,Painted Cave,,ADFA,,Sample #2,101.9,85.9,66.1,35.8,19.8,16,0.80808,
2018-06-18,Painted Cave,,ADFA,,Sample #3,97.8,83.8,66.8,31,17,14,0.82353,
2018-06-18,Painted Cave,,ADFA,,Sample #4,98.6,84.1,67.1,31.5,17,14.5,0.85294,
2018-06-18,Painted Cave,,CEME,,Sample #1,119.8,94.3,67.6,52.2,26.7,25.5,0.95506,
2018-06-18,Painted Cave,,CEME,,Sample #2,110.8,89.1,67.6,43.2,21.5,21.7,1.0093,
2018-06-18,Painted Cave,,CEME,,Sample #3,116.1,91.1,66.4,49.7,24.7,25,1.01215,
2018-06-18,Painted Cave,,CEME,,Sample #4,114.1,89.8,67,47.1,22.8,24.3,1.06579,
2018-06-18,St Mary's,,ADFA,,Sample #1,113.9,94.1,67.9,46,26.2,19.8,0.75573,
2018-06-18,St Mary's,,ADFA,,Sample #2,103.8,88.7,68.7,35.1,20,15.1,0.755,
2018-06-18,St Mary's,,ADFA,,Sample #3,107.9,89.4,68.5,39.4,20.9,18.5,0.88517,
2018-06-18,St Mary's,,ADFA,,Sample #4,94,82.8,68.6,25.4,14.2,11.2,0.78873,
2018-06-18,St Mary's,,CEME,,Sample #1,97,83.5,67.3,29.7,16.2,13.5,0.83333,
2018-06-18,St Mary's,,CEME,,Sample #2,117.5,95.1,67.9,49.6,27.2,22.4,0.82353,
2018-06-18,St Mary's,,CEME,,Sample #3,96.4,83,66.9,29.5,16.1,13.4,0.8323,
2018-06-18,St Mary's,,CEME,,Sample #4,108.8,88.7,66.9,41.9,21.8,20.1,0.92202,
2018-07-02,Painted Cave,,ADFA,,Sample #1,114.8,94.4,67.6,47.2,26.8,20.4,0.76119,
2018-07-02,Painted Cave,,ADFA,,Sample #2,126.7,101.4,66.2,60.5,35.2,25.3,0.71875,
2018-07-02,Painted Cave,,ADFA,,Sample #3,107.8,88.6,67.1,40.7,21.5,19.2,0.89302,
2018-07-02,Painted Cave,,ADFA,,Sample #4,96.3,82.4,67.1,29.2,15.3,13.9,0.9085,
2018-07-02,Painted Cave,,CEME,,Sample #1,117,95.8,67.6,49.4,28.2,21.2,0.75177,
2018-07-02,Painted Cave,,CEME,,Sample #2,114.8,92.1,67.5,47.3,24.6,22.7,0.92276,
2018-07-02,Painted Cave,,CEME,,Sample #3,113.6,90.7,66.6,47,24.1,22.9,0.95021,
2018-07-02,Painted Cave,,CEME,,Sample #4,126.8,97.6,67.1,59.7,30.5,29.2,0.95738,
2018-07-16,Painted Cave,,ADFA,,Sample #1,108.5,91.4,67.7,40.8,23.7,17.1,0.72152,
2018-07-16,Painted Cave,,ADFA,,Sample #2,107.1,90.3,66.2,40.9,24.1,16.8,0.6971,
2018-07-16,Painted Cave,,ADFA,,Sample #3,113.6,92.5,66.8,46.8,25.7,21.1,0.82101,
2018-07-16,Painted Cave,,ADFA,,Sample #4,112.7,92.2,67.1,45.6,25.1,20.5,0.81673,
2018-07-16,Painted Cave,,CEME,,Sample #1,102.1,87.7,67.7,34.4,20,14.4,0.72,
2018-07-16,Painted Cave,,CEME,,Sample #2,111.4,91.4,67.4,44,24,20,0.83333,
2018-07-16,Painted Cave,,CEME,,Sample #3,126.2,100.2,66.4,59.8,33.8,26,0.76923,
2018-07-16,Painted Cave,,CEME,,Sample #4,123.6,98.1,67,56.6,31.1,25.5,0.81994,
2018-07-16,St Mary's,,ADFA,,Sample #1,103.9,89.7,67.8,36.1,21.9,14.2,0.6484,
2018-07-16,St Mary's,,ADFA,,Sample #2,107.2,92.2,69.7,37.5,22.5,15,0.66667,
2018-07-16,St Mary's,,ADFA,,Sample #3,120.4,98,68.4,52,29.6,22.4,0.75676,
2018-07-16,St Mary's,,ADFA,,Sample #4,109.2,91.3,68.5,40.7,22.8,17.9,0.78509,
2018-07-16,St Mary's,,CEME,,Sample #1,105.2,89.9,67.3,37.9,22.6,15.3,0.67699,
2018-07-16,St Mary's,,CEME,,Sample #2,110.5,92.9,67.9,42.6,25,17.6,0.704,
2018-07-16,St Mary's,,CEME,,Sample #3,105.1,88.8,66.9,38.2,21.9,16.3,0.74429,
2018-07-16,St Mary's,,CEME,,Sample #4,111.8,93.7,66.9,44.9,26.8,18.1,0.67537,
2018-08-01,Painted Cave,,ADFA,,Sample #1,107.4,91.5,67,40.4,24.5,15.9,0.64898,
2018-08-01,Painted Cave,,ADFA,,Sample #2,105.5,90.2,66.1,39.4,24.1,15.3,0.63485,
2018-08-01,Painted Cave,,ADFA,,Sample #3,104.4,88.2,66.8,37.6,21.4,16.2,0.75701,
2018-08-01,Painted Cave,,ADFA,,Sample #4,110.1,91.7,67.1,43,24.6,18.4,0.74797,
2018-08-01,Painted Cave,,CEME,,Sample #1,105.2,91,67.7,37.5,23.3,14.2,0.60944,
2018-08-01,Painted Cave,,CEME,,Sample #2,111.7,93.8,67.4,44.3,26.4,17.9,0.67803,
2018-08-01,Painted Cave,,CEME,,Sample #3,123.5,100.3,66.4,57.1,33.9,23.2,0.68437,
2018-08-01,Painted Cave,,CEME,,Sample #4,126.4,102.6,67,59.4,35.6,23.8,0.66854,
2018-08-01,St Mary's,,ADFA,,Sample #1,98.2,86.4,67.7,30.5,18.7,11.8,0.63102,
2018-08-01,St Mary's,,ADFA,,Sample #2,102.4,88.2,68.7,33.7,19.5,14.2,0.72821,
2018-08-01,St Mary's,,ADFA,,Sample #3,97.8,86,68.4,29.4,17.6,11.8,0.67045,
2018-08-01,St Mary's,,ADFA,,Sample #4,102.6,89,68.5,34.1,20.5,13.6,0.66341,
2018-08-01,St Mary's,,CEME,,Sample #1,105.2,91.4,67.4,37.8,24,13.8,0.575,
2018-08-01,St Mary's,,CEME,,Sample #2,111.1,95.5,67.9,43.2,27.6,15.6,0.56522,
2018-08-01,St Mary's,,CEME,,Sample #3,103.6,90.1,66.9,36.7,23.2,13.5,0.5819,
2018-08-01,St Mary's,,CEME,,Sample #4,105.1,91.1,66.9,38.2,24.2,14,0.57851,
2018-08-15,Painted Cave,,ADFA,,Sample #1,103.1,89.9,67.7,35.4,22.2,13.2,0.59459,
2018-08-15,Painted Cave,,ADFA,,Sample #2,104.6,90,66.2,38.4,23.8,14.6,0.61345,
2018-08-15,Painted Cave,,ADFA,,Sample #3,117.3,97.8,66.8,50.5,31,19.5,0.62903,
2018-08-15,Painted Cave,,ADFA,,Sample #4,111.5,93.5,67.1,44.4,26.4,18,0.68182,
2018-08-15,Painted Cave,,CEME,,Sample #1,107,99,67.7,39.3,31.3,8,0.25559,Yes
2018-08-15,Painted Cave,,CEME,,Sample #2,109.3,93.5,67.5,41.8,26,15.8,0.60769,
2018-08-15,Painted Cave,,CEME,,Sample #3,113.2,96.1,66.5,46.7,29.6,17.1,0.5777,
2018-08-15,Painted Cave,,CEME,,Sample #4,132.3,107.8,67.1,65.2,40.7,24.5,0.60197,
2018-08-15,St Mary's,,ADFA,,Sample #1,95.5,85.1,67.9,27.6,17.2,10.4,0.60465,
2018-08-15,St Mary's,,ADFA,,Sample #2,95.4,84.9,68.8,26.6,16.1,10.5,0.65217,
2018-08-15,St Mary's,,ADFA,,Sample #3,92.5,82.8,68.6,23.9,14.2,9.7,0.6831,
2018-08-15,St Mary's,,ADFA,,Sample #4,104.2,90.5,68.6,35.6,21.9,13.7,0.62557,
2018-08-15,St Mary's,,CEME,,Sample #1,107.6,92.5,67.4,40.2,25.1,15.1,0.60159,
2018-08-15,St Mary's,,CEME,,Sample #2,100.7,88.7,68,32.7,20.7,12,0.57971,
2018-08-15,St Mary's,,CEME,,Sample #3,103.9,90.7,67,36.9,23.7,13.2,0.55696,
2018-08-15,St Mary's,,CEME,,Sample #4,100.1,88.2,66.9,33.2,21.3,11.9,0.55869,
2018-09-04,Painted Cave,,ADFA,,Sample #1,100,88.2,67.7,32.3,20.5,11.8,0.57561,
2018-09-04,Painted Cave,,ADFA,,Sample #2,102.4,89.4,66.2,36.2,23.2,13,0.56034,
2018-09-04,Painted Cave,,ADFA,,Sample #3,94.2,84.6,66.8,27.4,17.8,9.6,0.53933,
2018-09-04,Painted Cave,,ADFA,,Sample #4,104.2,89.6,67.1,37.1,22.5,14.6,0.64889,
2018-09-04,Painted Cave,,CEME,,Sample #1,105.5,92,67.7,37.8,24.3,13.5,0.55556,
2018-09-04,Painted Cave,,CEME,,Sample #2,105.9,92,67.5,38.4,24.5,13.9,0.56735,
2018-09-04,Painted Cave,,CEME,,Sample #3,111.6,95.7,66.5,45.1,29.2,15.9,0.54452,
2018-09-04,Painted Cave,,CEME,,Sample #4,110.6,95.1,67.1,43.5,28,15.5,0.55357,
2018-09-17,Painted Cave,,ADFA,,Sample #1,105.7,91.8,67.7,38,24.1,13.9,0.57676,
2018-09-17,Painted Cave,,ADFA,,Sample #2,109.6,94.4,66.2,43.4,28.2,15.2,0.53901,
2018-09-17,Painted Cave,,ADFA,,Sample #3,108.8,92.7,66.8,42,25.9,16.1,0.62162,
2018-09-17,Painted Cave,,ADFA,,Sample #4,104.3,90.2,67.2,37.1,23,14.1,0.61304,
2018-09-17,Painted Cave,,CEME,,Sample #1,117.9,100,67.8,50.1,32.2,17.9,0.5559,
2018-09-17,Painted Cave,,CEME,,Sample #2,117.4,99.4,67.5,49.9,31.9,18,0.56426,
2018-09-17,Painted Cave,,CEME,,Sample #3,119.6,100.3,66.5,53.1,33.8,19.3,0.57101,
2018-09-17,Painted Cave,,CEME,,Sample #4,124.9,103.5,67.1,57.8,36.4,21.4,0.58791,
2018-09-17,St Mary's,,ADFA,,Sample #1,120.9,101.2,67.8,53.1,33.4,19.7,0.58982,
2018-09-17,St Mary's,,ADFA,,Sample #2,128,105.4,68.9,59.1,36.5,22.6,0.61918,
2018-09-17,St Mary's,,ADFA,,Sample #3,105.8,91,68.5,37.3,22.5,14.8,0.65778,
2018-09-17,St Mary's,,ADFA,,Sample #4,114.4,96.9,68.4,46,28.5,17.5,0.61404,
2018-09-17,St Mary's,,CEME,,Sample #1,124.4,104,67.6,56.8,36.4,20.4,0.56044,
2018-09-17,St Mary's,,CEME,,Sample #2,135.3,112.2,67.8,67.5,44.4,23.1,0.52027,
2018-09-17,St Mary's,,CEME,,Sample #3,127.1,104.7,67,60.1,37.7,22.4,0.59416,
2018-09-17,St Mary's,,CEME,,Sample #4,130,107.3,66.9,63.1,40.4,22.7,0.56188,
2018-10-01,Painted Cave,,ADFA,,Sample #1,106.2,92.1,67.7,38.5,24.4,14.1,0.57787,
2018-10-01,Painted Cave,,ADFA,,Sample #2,95.8,85.2,66.2,29.6,19,10.6,0.55789,
2018-10-01,Painted Cave,,ADFA,,Sample #3,113.1,96.4,66.9,46.2,29.5,16.7,0.5661,
2018-10-01,Painted Cave,,ADFA,,Sample #4,99.5,87.7,67.1,32.4,20.6,11.8,0.57282,
2018-10-01,Painted Cave,,CEME,,Sample #1,105.5,92.4,67.7,37.8,24.7,13.1,0.53036,
2018-10-01,Painted Cave,,CEME,,Sample #2,105.3,92.1,67.5,37.8,24.6,13.2,0.53659,
2018-10-01,Painted Cave,,CEME,,Sample #3,113.3,97.3,66.4,46.9,30.9,16,0.5178,
2018-10-01,Painted Cave,,CEME,,Sample #4,107,89.5,66.9,40.1,22.6,17.5,0.77434,
2018-10-01,St Mary's,,ADFA,,Sample #1,98.1,87.8,67.8,30.3,20,10.3,0.515,
